"year","pasture","rep","transect","quad","richness","total_traits_coverage","grz_window_10yr","grz_window_20yr","shannon","sla","leafN","leafP","ldmc","thickness","height","ila","lignin","cellulose","rtDiam","rdmc","srl","rootN","senescence","BRTE_dissim","BRAR_dissim","BRAR_veg_prop","BRTE_veg_prop","brome_veg_prop","prsnc_absnc","clay","twi"
2010,"NE",1,"Flat",38.5,6,1,36.17171717,49.29100529,1.677834948,127.3824036,1.840379189,0.250396825,0.391721051,0.211666667,204.7865079,1.710901364,2.18415873,28.24701058,0.225586508,0.31092103,80.78433755,0.81957672,224.0782546,7.127577701,5.792426568,0,0,0,"A",21.23358295,13.32527785
2010,"NE",1,"Flat",39.5,8,1,36.17171717,49.29100529,1.789661393,122.9561005,1.806816358,0.263365741,0.402708764,0.173726852,188.3166667,0.962274328,2.069018519,28.31053241,0.232721019,0.342853927,81.45509023,0.830833333,221.3184728,7.079547146,5.951653908,0,0,0,"A",21.23358295,13.32527785
2010,"NE",1,"Flat",41,6,1,36.17171717,49.29100529,1.47049025,98.14315938,1.725107867,0.259364964,0.430388267,0.185948905,191.2065693,1.629866442,2.156642336,28.67809732,0.219866606,0.346195932,78.74009945,0.715571776,221.6890367,7.467608314,6.162135663,0,0,0,"A",21.23358295,13.32527785
2010,"NE",1,"Flat",41.5,9,1,36.17171717,49.29100529,1.609591463,96.34199451,1.867420576,0.277222222,0.418011176,0.180467725,168.6100529,1.423282633,1.951066667,26.83107654,0.218448926,0.354763273,93.71343873,0.78691358,216.440445,7.036072291,5.975968126,0,0.042553192,0.042553192,"P",21.23358295,13.32527785
2010,"NE",1,"Flat",42,5,1,36.17171717,49.29100529,1.268111511,92.73015397,1.755662612,0.265364964,0.436303973,0.189875912,165.5363504,1.475325869,1.824233577,27.24568856,0.21972573,0.371578965,66.94854882,0.71377129,214.6227749,7.163332958,5.840270419,0,0,0,"A",21.23358295,13.32527785
2010,"NE",1,"Flat",45,6,1,36.17171717,49.29100529,1.300040589,87.2318667,1.689463824,0.219949612,0.426625129,0.17355814,222.3651163,1.348602922,1.867984496,28.64222868,0.260635077,0.393612318,51.64066697,0.747364341,215.2270935,7.908020405,6.454438876,0,0,0,"A",21.23358295,13.32527785
2010,"NE",1,"Slope",2,5,1,36.17171717,49.29100529,1.450310408,84.76320297,1.734422314,0.237994468,0.433698843,0.195437759,196.2430705,1.692173489,1.777604426,28.06215491,0.241399343,0.382824428,58.066412,0.700082988,212.5806857,7.586111586,6.137718141,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",4,6,1,36.17171717,49.29100529,1.562019498,86.51580296,1.786859456,0.253587197,0.4324936,0.181344371,186.0170861,1.468176451,3.692335541,27.31277704,0.224956898,0.394418082,67.85784593,0.731479029,214.9765568,7.58443216,6.308638334,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",4.5,5,1,36.17171717,49.29100529,0.925255894,90.28043943,1.653723697,0.258345133,0.449390599,0.169690266,136.589646,0.900832317,1.820849558,26.38751622,0.203092699,0.385555966,71.44686013,0.672271387,210.5621253,7.032285674,5.695582227,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",5.5,5,1,36.17171717,49.29100529,1.038553571,98.65758506,1.730919962,0.242652542,0.427308828,0.200508475,131.344322,1.14510849,1.71259322,25.48366667,0.204579237,0.369602753,71.82294978,0.714265537,205.4266547,6.806451108,5.394385705,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",6,6,1,36.17171717,49.29100529,1.18203946,89.37446358,1.667183692,0.251991936,0.444311927,0.179927419,144.5917742,1.144829047,1.880016129,26.71451075,0.205104153,0.37547595,74.54599784,0.67311828,210.6751626,7.137949532,5.779692193,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",7,4,1,36.17171717,49.29100529,1.118217883,137.7459994,1.760979345,0.282275641,0.414495128,0.157628205,194.4141026,0.668464957,2.109064103,28.09373932,0.220112019,0.344143642,70.47923453,0.807905983,230.8452569,6.851523027,5.623836044,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",7.5,4,1,36.17171717,49.29100529,1.187665358,120.7402495,1.72322601,0.258568182,0.423742491,0.178590909,167.1747159,0.864011298,1.907363636,27.03109849,0.210914347,0.357088726,71.07207941,0.733314394,218.524689,6.833349868,5.463272385,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",8,6,0.994444444,36.17171717,49.29100529,0.470740661,79.76409468,1.568448169,0.284167598,0.479017439,0.130195531,159.2616201,0.74613209,1.99073743,28.2685959,0.207364805,0.40413958,68.91361295,0.613966481,220.5608828,7.438513157,6.203849878,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",8.5,4,1,36.17171717,49.29100529,1.088674163,106.1290939,1.674214214,0.273630631,0.445474401,0.158531532,176.3009009,0.908742065,1.972576577,28.05255255,0.214125451,0.373280236,68.85923269,0.688408409,222.3230638,7.145077805,5.839103106,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",9.5,8,0.994505495,36.17171717,49.29100529,0.533969513,79.12243107,1.566227747,0.281399632,0.476701789,0.132234807,160.7250276,0.793537398,2.044233886,28.30355617,0.205642321,0.399110939,73.55041296,0.613572744,220.6399614,7.497631573,6.266346753,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",10.5,6,1,36.17171717,49.29100529,0.85356534,96.45927458,1.632596186,0.284223881,0.460406439,0.141264925,178.813209,0.848833705,2.045873134,28.58580348,0.21475995,0.384678336,67.99668076,0.65880597,225.0895375,7.335507167,6.088895077,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",18.5,7,1,36.17171717,49.29100529,1.059595478,94.45783859,1.644411706,0.291321429,0.447087459,0.146553571,163.0134566,0.812067869,1.943321429,28.40931675,0.209248214,0.369517676,81.98662513,0.700378401,218.613384,7.010930252,5.92947849,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",20.5,5,1,36.17171717,49.29100529,0.759642486,80.82258855,1.709716846,0.300451613,0.449788973,0.146459677,149.1637097,0.780472446,1.97083871,26.26208602,0.201655645,0.39722192,84.86718251,0.707177419,219.1564357,7.369649521,6.308036498,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",25.5,5,1,36.17171717,49.29100529,0.922301986,79.47917472,1.622513688,0.271,0.465397258,0.152355073,158.076087,1.012578502,1.900869565,27.72475845,0.212704348,0.397842667,67.39323755,0.642850242,216.0105803,7.394072495,6.108578527,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",26,6,1,36.17171717,49.29100529,1.057077943,91.88200991,1.742283951,0.285194444,0.443480208,0.152813492,149.8863691,0.786722066,1.892152778,26.44439352,0.203074861,0.388074521,79.0755663,0.72849537,216.2768061,7.100075586,5.972834709,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",26.5,6,1,36.17171717,49.29100529,1.488678928,87.6450807,1.881843691,0.227084746,0.401308483,0.200355932,154.5805085,1.498788136,6.76861017,24.97468362,0.192732203,0.381643139,98.5228648,0.813389831,207.2593053,7.620781362,6.48236584,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",32,3,1,36.17171717,49.29100529,0.301396081,74.5680087,1.544966408,0.282593023,0.486954408,0.129953488,162.305814,0.821212209,1.972162791,28.58687597,0.207395349,0.409586576,67.94139828,0.576627907,220.0895234,7.535318867,6.265691517,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",33,5,1,36.17171717,49.29100529,1.174047733,99.10489999,1.642430135,0.269810606,0.429881638,0.170666667,132.7408658,0.82650418,1.780833333,26.83176984,0.200096023,0.354594484,88.95278625,0.700151515,205.9796982,6.494783817,5.348533833,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",38,6,1,36.17171717,49.29100529,0.50251529,76.47518135,1.59860679,0.284811111,0.475440553,0.13713254,159.0734603,0.813759856,1.934622222,28.33095926,0.206068333,0.402506464,73.22002091,0.62771164,219.1922112,7.471986179,6.273297196,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",38.5,5,1,36.17171717,49.29100529,0.721630029,73.61004636,1.584637486,0.274003367,0.474218796,0.139131313,168.0444444,0.880760101,1.924478115,28.53849832,0.214321549,0.406820888,68.72833326,0.625343915,218.2838284,7.616808118,6.367757024,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",39.5,6,1,36.17171717,49.29100529,0.961977761,76.78668756,1.619248726,0.270847095,0.464884698,0.148614679,161.4605505,0.932937309,1.895755352,27.98603976,0.213959021,0.400598158,69.3075066,0.655281782,216.3296334,7.494756281,6.246514352,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",41,6,1,36.17171717,49.29100529,1.791759469,119.6776796,2.343,0.3115,0.308892828,0.266833333,153.3883333,1.834226225,1.688166667,23.6755,0.226949445,0.312229029,86.86865972,1.228373016,215.6055007,6.662152131,6.0046867,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",41.5,8,1,36.17171717,49.29100529,1.182792436,87.64306456,1.754907668,0.291929578,0.437323554,0.162694836,152.1230986,0.92638132,1.998690141,27.72079343,0.215237747,0.380414805,72.41280301,0.755643863,218.1394227,7.35401773,6.335288857,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",42,7,1,36.17171717,49.29100529,1.501884404,80.6776319,1.787475019,0.258713647,0.421758195,0.177120805,177.0589262,1.081511034,2.340035794,27.77651902,0.225962808,0.385855303,78.02755164,0.823521892,213.8563626,7.631990554,6.530215007,0,0,0,"A",21.46654081,7.774841111
2010,"NE",1,"Slope",45,5,1,36.17171717,49.29100529,1.190231693,86.17690978,1.592643909,0.270461847,0.448743084,0.150843374,155.97358,0.852188755,1.85897992,27.97910212,0.21246245,0.377158917,80.23275674,0.664658635,210.9027716,7.012003376,5.846003754,0,0,0,"A",21.46654081,7.774841111
2010,"NE",2,"Flat",2,8,1,36.17171717,49.29100529,1.302742892,85.07447015,1.660321605,0.257137037,0.448363854,0.165887037,154.7296111,0.998954407,1.917692593,27.67618148,0.219435426,0.387464736,67.92409288,0.677185185,212.0962231,7.371827139,6.1045782,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",4,6,1,36.17171717,49.29100529,1.602925906,104.930335,1.755014543,0.260881326,0.425722385,0.17421466,209.1340314,1.336073674,1.961347295,28.62054101,0.240942714,0.368486147,60.65951015,0.761605585,223.1510999,7.436198579,6.116697953,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",4.5,5,1,36.17171717,49.29100529,1.05369801,87.54464284,1.614735862,0.263391218,0.457080237,0.13997006,191.8386228,0.887454806,1.99744511,28.73504591,0.230387026,0.39776054,61.89810071,0.679341317,221.690018,7.636707159,6.34163626,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",5.5,5,1,36.17171717,49.29100529,1.064358,97.91461716,1.667755848,0.278276316,0.450928324,0.153434211,168.8802632,0.917044096,1.973421053,27.89997807,0.213624342,0.380186996,68.89248932,0.690877193,221.3359216,7.208170233,5.951486919,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",6,7,1,36.17171717,49.29100529,1.448783932,80.74036143,1.665952746,0.240113027,0.441239639,0.1661159,189.411092,1.178263779,1.936222222,28.59607663,0.244642078,0.3949064,56.95097027,0.704770115,213.55092,7.78953167,6.468313441,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",7,7,1,36.17171717,49.29100529,1.627154869,86.02357433,1.772925926,0.252387153,0.427086063,0.188546875,177.6381771,1.545468715,1.821986111,27.27917361,0.236126415,0.378115979,63.58597686,0.7671875,212.9110425,7.407595028,6.109053291,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",7.5,8,0.993902439,36.17171717,49.29100529,1.590858716,88.66946489,1.770244035,0.257678937,0.428912931,0.191466258,171.9919018,1.44332297,1.789905931,27.40085481,0.226172342,0.374281981,68.06282619,0.751072159,213.3013507,7.321655076,6.032110413,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",8,8,0.944,36.17171717,49.29100529,1.488678928,93.34263254,1.71206403,0.243429379,0.431816117,0.184830509,164.5277966,1.206505459,1.801548023,26.84620904,0.223370904,0.379261075,65.13132027,0.721468927,210.987459,7.221437497,5.833585251,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",8.5,6,1,36.17171717,49.29100529,1.488678928,83.86967177,1.68426742,0.240096045,0.438632759,0.17220339,190.5447458,1.290573255,1.851943503,27.94010735,0.239927401,0.392330709,58.71919411,0.715819209,213.9310176,7.632144806,6.248904215,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",9.5,6,1,36.17171717,49.29100529,1.096794633,85.36085403,1.697979666,0.277777778,0.452596486,0.168039216,172.1080392,1.353827739,1.910183007,28.13093246,0.219812232,0.382534353,67.33607354,0.681721133,218.7520267,7.362185266,6.100287146,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",10.5,5,1,36.17171717,49.29100529,1.345198808,75.20825235,1.750373737,0.253986742,0.43566679,0.174349432,206.7376705,1.674443211,1.891037879,28.54567803,0.254650994,0.392173819,54.68983823,0.764412879,217.3,7.864662837,6.586628615,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",18.5,7,1,36.17171717,49.29100529,1.605069989,90.55268147,1.76113435,0.229943355,0.421240304,0.182058824,168.5916994,1.116297238,3.615028322,26.08642266,0.222238126,0.396978394,68.79477869,0.762962963,208.5720272,7.441794398,6.113280581,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",20.5,7,1,36.17171717,49.29100529,1.51689405,88.90078619,1.735390999,0.254694093,0.436225534,0.185765823,175.9774051,1.463473937,1.822016878,27.55272996,0.227606783,0.377993872,66.05715536,0.712869198,213.8235453,7.340801905,5.995671677,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",25.5,7,1,36.17171717,49.29100529,1.494179143,82.45720977,1.690091301,0.259175711,0.431985164,0.169186047,156.3179845,0.954760336,2.07197416,26.26317313,0.223712959,0.380283852,66.13057701,0.721782946,217.8965898,7.443041495,6.254932185,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",26,7,1,36.17171717,49.29100529,1.58290911,98.29551211,1.765439005,0.273983683,0.415558523,0.164104895,176.6531469,1.196113578,2.0117669,28.06157576,0.228380654,0.358190952,89.45523703,0.841445221,219.4153846,7.208397008,6.163340992,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",26.5,7,1,36.17171717,49.29100529,1.494179143,87.63954547,1.720230836,0.265640827,0.43787707,0.169418605,170.7207752,1.136508869,1.881369509,27.13391731,0.223246292,0.390240022,64.39878422,0.723643411,216.0268223,7.400518245,6.13807294,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",32,9,1,36.17171717,49.29100529,1.779229256,101.8612023,1.964021587,0.234958095,0.381342473,0.216577143,145.0424571,1.227831776,4.86768381,23.83151619,0.206257981,0.382450763,81.88127365,0.891646259,203.83283,7.094500083,5.926353904,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",33,7,1,36.17171717,49.29100529,1.523698975,88.35738594,1.680128863,0.241635109,0.43694349,0.170195266,170.6655621,1.115550723,1.828410256,27.39379487,0.224433363,0.384035515,77.44413706,0.709349112,211.0137288,7.352843071,6.03141554,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",38,7,0.958041958,36.17171717,49.29100529,1.47049025,91.77347586,1.846509327,0.278576642,0.420261626,0.187744526,162.9071533,1.609315206,1.864437956,27.03387835,0.223984222,0.35921694,84.15642444,0.814111922,215.0821904,7.096158776,6.001391629,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",38.5,6,1,36.17171717,49.29100529,1.657546008,83.34299617,1.92665449,0.266210046,0.408446714,0.214506849,191.7856164,2.287793647,1.786703196,27.66382648,0.247429315,0.356850078,75.05525841,0.840273973,213.6264389,7.409887624,6.250808673,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",39.5,7,0.959731544,36.17171717,49.29100529,1.389021787,99.14973952,1.870459985,0.286244755,0.421243348,0.191699301,207.3846154,1.957060354,1.931552448,28.93798135,0.238067168,0.350496447,78.5520127,0.785874126,223.8335526,7.329113667,6.180082373,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",41,8,1,36.17171717,49.29100529,1.520435837,85.25584721,1.746821119,0.256839244,0.43526629,0.155107396,187.0513273,1.134439046,1.869598109,27.84802364,0.229861974,0.385666024,86.28836448,0.754704492,214.3531775,7.484948281,6.326836453,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",41.5,5,1,36.17171717,49.29100529,1.457788224,110.0781029,1.826552028,0.26531746,0.415136204,0.200952381,178.2738095,1.520878592,1.856222222,27.23378307,0.225290476,0.352040987,66.97572937,0.778306878,217.8612711,6.996649028,5.678445985,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",42,7,0.956521739,36.17171717,49.29100529,1.576432522,96.0630411,1.756239057,0.251752525,0.425757963,0.173924242,220.1333333,1.533267403,1.92440404,29.20632323,0.246978889,0.3703615,74.75044426,0.750858586,220.4772578,7.61985911,6.340287362,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Flat",45,6,1,36.17171717,49.29100529,1.488678928,95.22633612,1.798911488,0.257033898,0.424443024,0.203398305,171.3498305,1.64812834,1.786440678,27.07400565,0.226445763,0.365366501,65.16318662,0.74480226,213.0993234,7.15714809,5.806032763,0,0,0,"A",19.88174956,10.46379804
2010,"NE",2,"Slope",2,6,1,36.17171717,49.29100529,1.167812081,82.3828618,1.592560051,0.250354528,0.458714713,0.144988439,175.3487283,0.871874213,1.903163777,28.23112524,0.220618574,0.398608249,77.07020974,0.645934489,214.7425438,7.532452562,6.224275878,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",4.5,8,1,36.17171717,49.29100529,1.545503226,90.97198476,1.699187282,0.244557652,0.427071836,0.154235849,165.7055346,0.919317793,1.863192872,27.41996436,0.216450807,0.372074928,116.4724239,0.750356394,209.4984911,7.221448925,6.122329921,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",5.5,6,1,36.17171717,49.29100529,1.265001095,101.9883351,1.745133606,0.243276074,0.41715416,0.175576687,121.3093865,0.803120011,2.267570552,25.44021677,0.189224387,0.359470319,124.6311932,0.756462168,202.6475169,6.634410977,5.517425991,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",6,6,1,36.17171717,49.29100529,1.209480309,94.98023636,1.744472013,0.247172932,0.429215368,0.170334587,135.283609,0.808578889,3.949969925,25.37929574,0.192038008,0.388884029,96.68284519,0.728571429,206.8339862,7.034130675,5.850861722,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",7,9,0.95862069,36.17171717,49.29100529,1.717270209,79.1793591,1.696234213,0.22864988,0.40855277,0.185395684,165.0442446,0.987691728,2.638786571,26.57006954,0.235154053,0.354863997,87.60690206,0.802288455,216.6105042,7.683518258,6.593268264,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",7.5,4,1,36.17171717,49.29100529,1.138132033,98.59083757,1.71547922,0.251870229,0.424450967,0.162251908,123.3160305,0.75642056,1.797587786,26.09040713,0.189544466,0.357143924,134.7013144,0.745547074,204.3245814,6.658640154,5.61929754,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",8,6,1,36.17171717,49.29100529,1.345174331,100.4107129,1.725998677,0.243,0.412561176,0.178452381,120.598631,0.79153627,1.9205,25.3406746,0.196125149,0.344549002,121.7196366,0.754424603,206.7353884,6.676481871,5.594472803,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",8.5,7,1,36.17171717,49.29100529,1.443345975,97.21062345,1.703770802,0.247899851,0.4259449,0.168186846,138.1952018,0.744127014,1.846684604,26.95089985,0.203329806,0.364807674,108.4240228,0.735522101,206.7746424,6.970465206,5.850035847,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",9.5,5,1,36.17171717,49.29100529,1.176941851,89.54472916,1.64084469,0.248710866,0.442962206,0.15138674,145.3104972,0.751137716,1.832456722,27.16202578,0.200689319,0.377738197,113.792029,0.68376743,208.0559125,7.067117057,5.910152366,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",10.5,4,1,36.17171717,49.29100529,0.934997948,91.15275133,1.644115677,0.263630137,0.444110334,0.139349315,136.7720548,0.627729521,1.997575343,27.03703196,0.192873288,0.368652193,126.7629355,0.676255708,211.7195896,6.944122699,5.927117375,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",18.5,8,0.813084112,36.17171717,49.29100529,1.448783932,88.26911536,1.896757344,0.278189655,0.414013584,0.216885058,204.0875287,2.435669955,1.848103448,29.02690422,0.242160538,0.345613695,79.85052925,0.790996169,218.6141384,7.3880382,6.211726686,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",20.5,5,1,36.17171717,49.29100529,0.759642486,80.82258855,1.709716846,0.300451613,0.449788973,0.146459677,149.1637097,0.780472446,1.97083871,26.26208602,0.201655645,0.39722192,84.86718251,0.707177419,219.1564357,7.369649521,6.308036498,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",25.5,5,1,36.17171717,49.29100529,0.922301986,79.47917472,1.622513688,0.271,0.465397258,0.152355073,158.076087,1.012578502,1.900869565,27.72475845,0.212704348,0.397842667,67.39323755,0.642850242,216.0105803,7.394072495,6.108578527,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",26,6,1,36.17171717,49.29100529,1.057077943,91.88200991,1.742283951,0.285194444,0.443480208,0.152813492,149.8863691,0.786722066,1.892152778,26.44439352,0.203074861,0.388074521,79.0755663,0.72849537,216.2768061,7.100075586,5.972834709,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",26.5,6,1,36.17171717,49.29100529,1.488678928,87.6450807,1.881843691,0.227084746,0.401308483,0.200355932,154.5805085,1.498788136,6.76861017,24.97468362,0.192732203,0.381643139,98.5228648,0.813389831,207.2593053,7.620781362,6.48236584,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",32,3,1,36.17171717,49.29100529,0.301396081,74.5680087,1.544966408,0.282593023,0.486954408,0.129953488,162.305814,0.821212209,1.972162791,28.58687597,0.207395349,0.409586576,67.94139828,0.576627907,220.0895234,7.535318867,6.265691517,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",33,7,1,36.17171717,49.29100529,1.403622733,91.14541607,1.720982522,0.271157303,0.426180761,0.16602809,152.3680578,1.220531423,1.877146067,27.9479267,0.205563644,0.35178962,123.5755128,0.748501873,210.5362926,6.91476899,5.928259885,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",38,5,1,36.17171717,49.29100529,1.349780027,108.5722256,1.800837998,0.27559542,0.417503825,0.162633588,181.8503817,1.242829231,1.947908397,28.46190331,0.213236069,0.341069011,128.2402468,0.780916031,218.5205956,6.958760796,5.983203343,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",38.5,7,1,36.17171717,49.29100529,1.488678928,93.0477778,1.922030132,0.275,0.412285842,0.215644068,197.5481356,2.296780272,1.809084746,28.24325989,0.238999831,0.3463313,81.42624096,0.797740113,217.1479668,7.268284888,6.086998356,0,0.048387097,0.048387097,"P",20.66168256,9.946244697
2010,"NE",2,"Slope",39.5,4,1,36.17171717,49.29100529,1.118217883,97.15132569,1.956896011,0.256826923,0.403789184,0.251525641,201.6062821,2.650936287,1.683884615,27.75243162,0.244642308,0.342270999,59.92422074,0.776303419,213.621444,7.223053241,5.806245038,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",41,7,1,36.17171717,49.29100529,1.389021787,102.9809765,1.934445998,0.251153846,0.394312892,0.238230769,170.4316783,2.023258663,1.65213986,26.73944988,0.224481678,0.336755604,86.79119549,0.819264069,208.4863305,6.915053985,5.640898834,0,0.040268456,0.040268456,"P",20.66168256,9.946244697
2010,"NE",2,"Slope",41.5,6,0.958041958,36.17171717,49.29100529,1.268111511,84.10835351,1.84528305,0.275729927,0.429981097,0.200313869,187.4167883,2.07917344,1.81690511,28.25777616,0.232506606,0.362086652,79.58817524,0.744622871,216.165402,7.360758239,6.164903563,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",42,4,1,36.17171717,49.29100529,1.212726277,93.16360793,1.974167715,0.266207547,0.401175657,0.24745283,190.6433962,2.499349057,1.68409434,26.95895598,0.238531887,0.352197476,60.98196002,0.788836478,212.9898128,7.235709919,5.900578053,0,0,0,"A",20.66168256,9.946244697
2010,"NE",2,"Slope",45,4,1,36.17171717,49.29100529,1.212726277,86.32207234,1.888976939,0.270754717,0.422211278,0.216113208,199.6858491,2.385456868,1.772754717,28.59451572,0.237657359,0.352867478,82.66124695,0.745408805,215.6364158,7.372475205,6.14287314,0,0,0,"A",20.66168256,9.946244697
2010,"NL",1,"Flat",2,6,1,44.42424242,53.61375661,1.48796074,101.0815219,1.84616419,0.268171975,0.394340838,0.171484076,160.418344,1.186589623,2.576127389,26.05251805,0.22120568,0.320013746,118.5632732,0.764458599,223.9171849,6.95034841,6.116139781,0,0,0,"A",20.06680154,9.449289199
2010,"NL",1,"Flat",4,6,1,44.42424242,53.61375661,1.354356823,109.4168508,1.722150463,0.263166667,0.413252596,0.147260417,146.85,0.711957756,1.940541667,27.71149306,0.191637128,0.336525225,161.4421029,0.784965278,210.9805213,6.651519429,5.788063362,0,0,0,"A",20.06680154,9.449289199
2010,"NL",1,"Flat",4.5,6,1,44.42424242,53.61375661,1.40037433,112.6164106,1.831402673,0.243473684,0.386396128,0.168090226,119.6166917,0.780524913,2.086842105,25.38941855,0.182637218,0.31469425,195.6808235,0.849373434,197.4836102,6.230775663,5.512087171,0,0,0,"A",20.06680154,9.449289199
2010,"NL",1,"Flat",5.5,6,1,44.42424242,53.61375661,1.219721287,103.9163503,1.662699934,0.265209581,0.436613581,0.141407186,156.6973054,0.63163251,1.953401198,27.77153693,0.199765697,0.363163799,119.7115063,0.716666667,215.2901801,6.939803375,5.870221124,0,0,0,"A",20.06680154,9.449289199
2010,"NL",1,"Flat",6,8,1,44.42424242,53.61375661,1.613349554,94.58352605,1.781401235,0.254456019,0.41470652,0.15471627,145.7369941,0.822313727,1.928685185,26.31046759,0.204124744,0.35714899,133.7910857,0.791319445,208.0018061,6.894712362,5.964637875,0,0,0,"A",20.06680154,9.449289199
2010,"NL",1,"Flat",7,6,1,44.42424242,53.61375661,1.279249784,106.4027641,1.807734712,0.264193798,0.401721045,0.145,136.0006202,0.799423753,1.879472868,27.05562274,0.187299419,0.326171561,196.6784747,0.839534884,205.8713025,6.499167786,5.854000966,0,0,0,"A",20.06680154,9.449289199
2010,"NL",1,"Flat",7.5,7,1,44.42424242,53.61375661,0.507153361,82.56124266,1.581536336,0.27698018,0.466732875,0.122435135,148.8728649,0.616341625,1.96803964,28.22850631,0.195902008,0.387996113,114.5511802,0.639837838,215.3882865,7.21735352,6.171381813,0,0,0,"A",20.06680154,9.449289199
2010,"NL",1,"Flat",8,7,1,44.42424242,53.61375661,1.568492178,104.7662434,1.858672278,0.247707071,0.397175131,0.155060606,144.9629293,0.745880064,4.675616162,25.73377441,0.188278451,0.363676202,160.3324012,0.852053872,205.9757376,6.891216081,6.099126885,0,0,0,"A",20.06680154,9.449289199
